docs,labels,weights
"Twitter, which last month hired bankers to field acquisition offers, faces an uncertain future after Salesforce. com Inc ( CRM. N ), the last of the companies believed to be interested",[neutral],1.0
Furuno FUR-DRS2D 24 Mile 2.2 Kilowatt 19-Inch Diameter Radome for NavNet-3D Systems with 15 Meter Interconnect Cable https://t.co/504PCEOzuG,[neutral],1.0
@atrims cheesecake factory is the only reason I'm coming tbh,[positive],1.0
Lyft gets you around for free ! & lt ; & lt ; Use Lyft Promotional Code: CLEO & gt ; & gt ; https://t.co/wAsTkXfT5Y,[neutral],1.0
"Listen to Q3 2016 Tableau Software Inc Earnings Conference Call - live at 04: 30 PM, ondemand after - https://t.co/NKCs7ouLYJ",[neutral],1.0
Jack in the box tacos and ranch is so bomb.,[positive],1.0
#teamfollowback BRIEF-Socket Mobile appoints Nelson Chan to its board https://t.co/Z0f22dNwG7 #sougofollow,[neutral],1.0
@ICHawkeye I'm wound up tighter than a jack in the box. Ready to explode.,[neutral],1.0
@tweethue are you telling me the Philips Motion sensor has D-Link technology ? ( OEM ),[neutral],1.0
@SootySheepu Koss Porta Pro series is affordable and high quality,[positive],1.0
Starbucks is everything ! Bring on the Christmas drinks: ) Thank you ! Thanks so much for the opportunity to support my dirty little habit. Awesome ! I would love this ! I would love,[positive],1.0
Capital's boys given the No. 3 seed in the 5A state soccer tournament.https: //t.co/82VPcLNrYh,[neutral],1.0
Syd won't go to Chuy's w me so basically my life is over,[positive],1.0
When you realize theres a Shake Shack like ten minutes from where you work. https://t.co/jZPQBPA7Uc,[positive],1.0
@BoxOfLunch @LaFontaine_CD Fuddruckers is incredibly over priced,[negative],1.0
Cheesecake Factory https://t.co/brAVP8UAND,[neutral],1.0
"Key competitors covered in this report include Microsoft Corporation, Logitech International SA, Kinesis Corporation, Gold Touch Enterprises Inc., Adesso Inc., Fellowes Inc.,",[neutral],1.0
$ SCKT: Socket Mobile Appoints Nelson Chan To Its Board Of Directors: https://t.co/LBY8H2fpAP,[neutral],1.0
I've signed @MoveTheWorld's petition urging @KFC to create #ChangeForChickens. Add your name now: https://t.co/Vfn6jdH5pA,[neutral],1.0
"NHL Hitz 20-02 ( Microsoft Xbox, 2001 ) COMPLETE & amp ; Tested https://t.co/BDPqvwsOvP https://t.co/oVTB6b44pG",[neutral],1.0
"Lenovo, HP, Dell among industry leaders during period Shipments of personal computers fell 3.9 percent in the third quarter, a narrower decline from earlier this year as the industry",[neutral],1.0
I'm thinking about eating at a Cheesecake Factory at Menlo Park Mall for lunch tomorrow. I haven't eaten there in awhile.,[positive],1.0
SO PRETTY: Netgear's Nighthawk X10 claims to be'world's fastest router' https://t.co/bDO4zDfysu via @slashgear #offthechest,[positive],1.0
#scenerysaturday #belair #chevy #classiccar @Texas Roadhouse - Kingsport https://t.co/1CzRmFAUax,[neutral],1.0
#USA #Deals #ebay #1447 Turtle Beach Elite Pro Tournament Wired Gaming Headset for PS4 Xbo... https://t.co/MREJEPXdJ0 https://t.co/gZoVNMYPkC,[neutral],1.0
Who You Epp Saraki #93days. Join https://t.co/yZs3SMSNuj. The number one hookup channel C0019BFFB,[neutral],1.0
$ SPLK: Splunk Pledges $ 100 Million to Bring Technology Resources to the...: https://t.co/QVT5NDiRSO,[neutral],1.0
"Advice from Apple co-founder, Steve Wozniak, on starting up your own company. https://t.co/S1gWwnJKqp #startups via sbcFinTech",[neutral],1.0
@fratinfl that was me last night. Wingstop for the win.,[positive],1.0
Skullcandy expands sports-line with launch of Wireless Earbuds at Rs. 5299 https://t.co/ufUmjhnDhM,[neutral],1.0
Acquiring the habit of note-taking is therefore a wonderfully complementary skill to that of listening.— Richard Branson #quote,[neutral],1.0
Imperva CMO Kim DeCarlis writing on the language of cyber security and corp https://t.co/CmEIuSb3FF,[neutral],1.0
"( Additionally, Jason Von Rohr, Chipotles executive director of supply chain, who was responsible for sourcing all of Chipotles ingredients, departed shortly after the E. coli outbreaks.",[neutral],1.0
"Right now the smart-home skills of the still-nascent Google Home are confined to Nest thermostats, Philips Hue lighting systems, and SmartThings devices. You can also summon content on",[neutral],1.0
I just liked `` Philips Presents: The Longest Night'' on #Vimeo: https://t.co/VxysG2K4dD,[positive],1.0
Splunk vs the skills shortage trying to help organisations gain the right skills https://t.co/kRStmdXsye,[positive],1.0
"HoustonTexans: Meet jonweeks46 at fuddruckers ( 10500 Town & amp ; Country Way, 77024 ) today 6-7pm for #TexansRadio !:... https://t.co/nFiUjAl56T",[neutral],1.0
"Plantronics H61 Black Headband Headsets, Clean & amp ; sanitary, New Foam, 90 day warr https://t.co/qV7VEaV71p https://t.co/1kxn1KyM5N",[neutral],1.0
"A palate of restaurants includes Cooper's Hawk Winery & Restaurant, Ruth's Chris Steak House and Georgio's Chicago Pizzeria & Pub to Panera Bread and Noodles & Company. For",[neutral],1.0
#smallbiz Salesforce for small business owners: Many small business owners are not only the CE... https://t.co/WOcuuw49FZ #smallbusiness,[neutral],1.0
"NEW YORK ( AP ) Chipotle says its sales fell for the fifth straight quarter, as the company struggles to win back customers after an E. coli scare last year. The burrito chain says sales",[negative],1.0
GoPro also lowered its revenue forecast for the year ending December to $ 1. 25 billion to $ 1. 3 billion from its prior forecast of $ 1. 35 billion to $ 1. 5 billion. The company in,[negative],1.0
why is this starbucks playing `` be our guest'' ? ? ? ?,[neutral],1.0
Pick up a KXLE Halloween bag at Papa Murphy's or Busy B Kids ! Perfect for trick or treating... and a pizza coupon... https://t.co/0Xbm0lhCYw,[positive],1.0
Shake Shack https://t.co/NewIzIqYGh,[neutral],1.0
I wish Taco Bell was still good,[negative],1.0
@PapaJohns whens this greek pizza coming back ?,[neutral],1.0
Got ta get in the habit of GETTING DOWN ON MY KNEES and praying before I go to sleep,[neutral],1.0
"$ IMPV CNA Finance Chief Strategic Analyst, Kenny Soulstring weighs in ! https://t.co/YfhxbhJ7y5",[neutral],1.0
I never get sick of El Napol. Why Chuy's Lord ? ? ? WHHHYYYY ! Like I smile just thinking of them. I'm so hurt,[positive],1.0
HP Spectre x360 ( 2016 ) review By Kevin Lee HPs flagship 2-in-1 laptop goes ultrathin in style Jump to Section: Our Verdict The HP Spectre x360 is practically an all new,[neutral],1.0
"Coffee With A Cop will take place at the Dunkin' Donuts, located at 490 Haledon Ave., from 8 to 10 a. m. Lt. George Guzman said multiple officers will be participating and the police",[neutral],1.0
Tim Harmon's Blog Tim serves B2B Marketing Professionals. Learn more. Analyst bio,[neutral],1.0
i have 3 canon logh urls,[neutral],1.0
https://t.co/67YpN1kaHP Healing arts fair at Unity in the Gold Country this weekend - The Union of Grass Valley https://t.co/vc9Kj5Z67n,[neutral],1.0
*New Blog* Check out the details on #NetApp's Hybrid #Cloud launch https://t.co/4rKfk9nn61,[neutral],1.0
"Netgear security camera is wireless, ultra-wide and weatherproof https://t.co/5TGjPnmwBa #milpitas95035",[positive],1.0
"Some of the worlds largest brands including Hyatt, Audi, Conde Nast, Marriott Hotels, Philips, Sony and thousands more rely on Adobe Analytics within Adobe Marketing Cloud to power",[neutral],1.0
"Salesforce. Google. Apple. Microsoft. Verizon. AT&T. Or, in short, anybody. Thats because Twitter the social media titan is also Twitter the meeting and breeding ground for white",[neutral],1.0
"And thus, the great prophet Korean Jesus gorged upon the realm's finest Popeyes chicken and enjoyed a feast fit for the gods #PathToObesity",[positive],1.0
man the Denny's here is so weird you hear the cashiers screaming at the top of their lungs,[negative],1.0
@OnPointRadio Philips Hue Smart-Lighting Products Excludes 3rd Party Bulbs With Firmware Update https://t.co/Nosn6HZDvA,[neutral],1.0
This is How The Freelance Economy Will Evolve https://t.co/TrzbGdjC6k #servicenow https://t.co/sGj5ywA8Px,[neutral],1.0
@brettoncrosby you wouldn't say that if you had that one experience I had at @wingstop,[negative],1.0
Dominos would go down a treat right now,[positive],1.0
@MarkKolpack I think the Rider is about to turn that guy into El Pollo Loco. #AgentsofSHIELD,[neutral],1.0
BrainiacFunded Netgears Arlo security cameras get an upgrade https://t.co/brzw7dCj61,[neutral],1.0
bout to order me Papa John's pizza,[positive],1.0
"I need to get out of the habit of sleeping with my phone on silent, I wake up to so many important messages",[neutral],1.0
Selena Gomez Wears an American Apparel Bodysuit to Texas Roadhouse Restaurant https://t.co/gHKdTmhZla,[neutral],1.0
"The paper says its headquarters are being sold to make way for a Dunkin' Donuts factory that will make product for area stores. In an act of divine intervention, the new doughnut",[neutral],1.0
First time eating jack in the box by myself drunk,[neutral],1.0
@SavanahResnik I will also dance for Cracker Barrel.,[positive],1.0
"We also provide a variety of training options for Microsoft Dynamics ERP including customized training onsite, offsite group classroom training, and private classroom training.",[neutral],1.0
@mikuhllee she backed up into a pole at dunkin' donuts,[neutral],1.0
I have a Cheesecake Factory date with my best friend soon,[positive],1.0
Time to refocus and try things a little differently - plus you could win $ 100 #Starbucks GC ! #FeistyFrugal ! CDN/US https://t.co/FcJnkXkhi0,[neutral],1.0
"@papamurphys Puyallup,WA worst phone customer service ever ! I think she might spit in my pizza because I called and bothered her.",[negative],1.0
`` Whether I am in the habit of doing my Duty or being unreliable comes down to the consistent choices I make.''... https://t.co/gefFOeQPLD,[neutral],1.0
"Christian Vieler uses a Canon EOS 7d camera, 50mm 1,8, 85mm 1,8, 70-200 mm 4 and the really affordable 18-55mm lens. More info: instagram / facebook / website This post first",[neutral],1.0
Wingstop sounds so amazing rn,[positive],1.0
@ChrisKeenTV @kirstpettit @TaylorVinters @nickmann001 @fitbit @Jancy247 awful if you ask me. Not in the spirit of the game,[neutral],1.0
"Dunkin' Donuts is offering a medium coffee for 66 cents, in conjunction with their 66th anniversary. Krispy Kreme is offering a free 12 oz. cup of coffee AND a free glazed donut at",[positive],1.0
"#JNUC2016now being from a company that uses ServiceNow already for help desk tickets, etc.. is a separate server running Service Now.",[neutral],1.0
7 Genius Ways to Hack The Panera Menu https://t.co/ZbCNBzZcqg,[neutral],1.0
"Ending soon, Best Buy has the Motorola G4 Play prepaid smartphone for Verizon for $ 64.99 shipped ( plus tax ). That's way below Amazon's deal on the unlocked version, which is $ 99.99 but",[neutral],1.0
"Live Now: Customers from U of California Berkeley, USPS and U of Maryland discuss how to integrate Calero with ServiceNow. #Caleroworld2016",[neutral],1.0
"According to Carr, `` Chipotle has squandered an opportunity... Ellis and Moran have not yet seized this moment of crisis to rethink everything about Chipotle with the kind of daring,",[negative],1.0
#Camera #Art #Photography #8117 Feiyu G3 Ultra 3-Axis Brushless Handheld Gimbal Gopro Hero 3 3+ Camera Mount BEFORE_LINKhttp % 3A % 2F % 2Frover. …,[neutral],1.0
"HP Pavilion x360 13: Balanced performance, good battery life ( Tech Review ) #HPPavilion https://t.co/w7sZgfHaNv #HPPavilion",[positive],1.0
Deloitte has been awarded the 2016 Hewlett Packard Enterprise global alliance partner of the year... https://t.co/S6ncN2wsnX,[neutral],1.0
"WINDOWS is a trademark of Microsoft Corporation. DELOITTE is a trademark of Deloitte Network. FORBES is a trademark of Forbes. Ultrabook, Celeron, Celeron Inside, Core Inside, Intel,",[neutral],1.0
"The Trend Micro products rely on Microsoft's built-in windows firewall, but they have a Firewall Booster designed to stop botnets and worms. Now, we'll look at features denied to",[neutral],1.0
When your to go order @ChuysRestaurant takes 45 min when they tell you 15 min #lies,[negative],1.0
#Ansible's thaumos is showing the splunk app in action at #AnsibleFest. Find out more at https://t.co/UVhNlePzCP https://t.co/smAsq0nwy7,[neutral],1.0
Imperva Becomes Oversold ( IMPV ) https://t.co/z4pJeSMvU2 https://t.co/48y7BsoJU4,[neutral],1.0
Why break the habit of a lifetime ? #whatsacleansheet,[neutral],1.0
"From 20 years ago, Viet Nam. For #tbt #film #canon #travel #vietnam https://t.co/klDuUFHad7 https://t.co/SJoWYaxRN1",[neutral],1.0
"About Picas Inc. Picas Inc. is a subsidiary of IObit, focusing on picture processing and picture privacy protection. IObit, founded in 2004, provides consumers with innovative system",[neutral],1.0
@ayyewilson btw there's a chipotle in London if you're into that 😂😂,[neutral],1.0
When @LaurenB543 sends you her chipotle buy one get one free offer true love right there,[positive],1.0
"At the end of the third quarter 2016, Dunkin' Brands' nearly 100 percent franchised business model included more than 12,000 Dunkin' Donuts restaurants and more than 7,700",[neutral],1.0
Follow Socket Mobile on Facebook and Twitter @socketmobile and subscribe to SocketTalk the company's official blog. This press release contains forward-looking statements within the,[neutral],1.0
"Early today - Brocade's Gen 6 Fibre Channels picked up by Dell EMC, Fujitsu, HDS & amp ; NetApp https://t.co/5bpW0wJlcI",[neutral],1.0
NEW IN-Ear Skullcandy Ink'd 2.0 Supreme Sound Headphones Earphone Headset W/ MIC https://t.co/DVPYXMUoy4 https://t.co/l8UntWWLkz,[neutral],1.0
The Lyrics is a comprehensive and definitive collection of Dylans most recent writing as well as the early works that are such an essential part of the canon. Well known for,[neutral],1.0
"This post analyzes a recent National Labor Relations Board decision that found several Chipotle company policies, including policies regarding employee social media use and",[neutral],1.0
"We're #hiring ! Click to apply: Senior ServiceNow Developer - https://t.co/Ju2oqwUImt #Job #IT #Frisco, TX #Jobs https://t.co/LbMtzPnsB0",[neutral],1.0
"Companies including Salesforce.com Inc., Walt Disney Co. and Alphabet Inc.'s Google have shown interest in Twitter, which is working with investment banks to evaluate its options,",[neutral],1.0
@DaveandBusters to start the day. #SundayFunday,[neutral],1.0
Great Deals & gt ; & gt ; https://t.co/VwKohICwGC Garmin Forerunner 405 GPS-Enabled Sports Watch - Refurbished 1 Year Warranty https://t.co/oI9nklgriv,[neutral],1.0
@BonaMag Stand a chance to win 1 of 5 Philips Daily Collection Blenders worth R500 each ! https://t.co/ylTETvLaU2 🍍🍋🍐🍎🍇🍒🍉🍓🍌🍑,[neutral],1.0
"Chipotle has been struggling to recover from several E. coli and norovirus outbreaks that sickened diners in 11 states last year. In September, the Denver-based company said that it",[neutral],1.0
